5.25492525100708,0.7413763457522585,1.2471302742755321,66.2614517211914
15.221002578735352,31.966650973645265,36.10196836643921,22.164735794067383
14.63277816772461,46.911315908991654,40.37491044601901,47.994384765625
49.10095977783203,318.20599168454726,271.108470780708,78.0792007446289
101.82205200195312,9.372117437625423,10.570438876655524,35.09959030151367
3.0498580932617188,8.608715659072578,9.947960707693253,10.2068452835083
3.6117043495178223,1.7708686118207047,2.642461951913448,3.0892040729522705
15.630443572998047,89.80896409305849,99.00488772470622,45.89390563964844
4.935697078704834,10.09043488464737,10.94117744293429,9.687536239624023
9.494956016540527,13.649985888341286,13.76239943260996,14.503199577331543
17.061800003051758,47.2372160895123,40.37491044601901,58.4778938293457
36.914024353027344,15.80930234365616,25.761561881375073,23.210580825805664
14.786742210388184,11.530405092229524,11.765082913821692,6.503136157989502
6.775259017944336,3.9991543213550282,3.5623886234227133,4.146366596221924
3.5433907508850098,1.3048029112934656,1.7517106622228877,5.076591491699219
12.154422760009766,25.12400458133553,28.34142715559714,14.649028778076172
23.96584129333496,49.47559310492016,42.372469746496066,53.2410888671875
10.813721656799316,15.615148741454993,11.031187966576837,12.464725494384766
85.35166931152344,165.27621809554356,197.9925460904263,205.67581176757812
143.09368896484375,8.162177921255127,10.570438876655524,566.0008544921875
4.162615776062012,8.801362591511653,9.947960707693253,6.55107307434082
5.056717395782471,1.7783509716711146,2.642461951913448,2.80281925201416
